"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast"
"1","Acerv_evm.TU.Segkk3422_pilon.23",1318.46151976369,9.61009270937521,1.09967679671521,8.73901562539198,2.35150348624452e-18,2.12058584389531e-14,"Treatment_Treatment1_vs_control"
"2","Acerv_evm.TU.Segkk1268_pilon.2",24.826070552109,3.67880176049248,0.669180195555258,5.4974755453424,3.85266721840267e-08,0.000102928410163398,"Treatment_Treatment1_vs_control"
"3","Acerv_evm.TU.Segkk1600_pilon.13",73.0417332811503,2.06630868313863,0.533960418269687,3.86977875595078,0.000108934164218856,0.0388838437375633,"Treatment_Treatment1_vs_control"
"4","Acerv_evm.TU.Segkk2563_pilon.1",42.0946683560574,4.78069545888944,1.15395349666587,4.14288398336879,3.42965466288959e-05,0.0168474403266225,"Treatment_Treatment1_vs_control"
"5","Acerv_evm.TU.Segkk3454_pilon.21",67.8591411375182,-2.15882951803541,0.572079300647178,-3.77365430910222,0.000160873637627587,0.0483586154708525,"Treatment_Treatment1_vs_control"
"6","Acerv_evm.TU.Segkk1157_pilon.2",112.055840930544,-2.84616712935952,0.545554116656402,-5.2170207179503,1.81823929308485e-07,0.000273281365750653,"Treatment_Treatment1_vs_control"
"7","Acerv_evm.TU.Segkk4302_pilon.20",36.2001551141776,-2.5327965910254,0.561691841616518,-4.50922802036104,6.50639484873494e-06,0.00496382330405337,"Treatment_Treatment1_vs_control"
"8","Acerv_evm.TU.Segkk3668_pilon.23",63.5366798142387,2.19907900316557,0.544741073738216,4.03692526446495,5.41563115049613e-05,0.0232562674834162,"Treatment_Treatment1_vs_control"
"9","Acerv_evm.TU.Segkk2165_pilon.11",31.722366003557,-2.27871875239319,0.551081027229003,-4.1349976497127,3.54958268136869e-05,0.0168474403266225,"Treatment_Treatment1_vs_control"
"10","Acerv_evm.TU.Segkk1630_pilon.6",70.1900674293588,4.45160336435227,1.07474187489432,4.14202095251009,3.44258884468046e-05,0.0168474403266225,"Treatment_Treatment1_vs_control"
"11","Acerv_evm.TU.Segkk2794_pilon.7",33.3978684920836,3.39367588558245,0.679457118015243,4.99468736966903,5.89311526599243e-07,0.000664301418358997,"Treatment_Treatment1_vs_control"
"12","Acerv_evm.TU.Segkk1852_pilon.2",477.707991553315,3.8353440891246,0.791845699118284,4.84354981456012,1.27539726466762e-06,0.00127794805919696,"Treatment_Treatment1_vs_control"
"13","Acerv_evm.TU.Segkk1945_pilon.2",12.7834365471073,2.86138497401259,0.663155112257577,4.31480496964215,1.59743868424361e-05,0.00960380136967258,"Treatment_Treatment1_vs_control"
"14","Acerv_evm.TU.Segkk1793_pilon.1",21.3572085837625,3.50179003369681,0.640479142707636,5.46745366116521,4.56546507710794e-08,0.000102928410163398,"Treatment_Treatment1_vs_control"
"15","Acerv_evm.TU.Segkk2517_pilon.9",96.6446394518834,1.45674446931654,0.373373763022655,3.90157159818472,9.55701848178326e-05,0.0359104969453006,"Treatment_Treatment1_vs_control"
"16","Acerv_evm.TU.Segkk1677_pilon.1",70.0638705244626,2.34733509817966,0.437862261466624,5.36089840288414,8.28090826602676e-08,0.000149354461486059,"Treatment_Treatment1_vs_control"
"17","Acerv_evm.TU.Segkk3405_pilon.7",62.1972734777367,2.09630624704962,0.534875461386389,3.91924176445864,8.88279777298288e-05,0.0348282914420694,"Treatment_Treatment1_vs_control"
"18","Acerv_evm.TU.Segkk3394_pilon.16",187.475455948091,5.26741270509269,1.03532081868361,5.08771060142508,3.62411834913036e-07,0.000466889989606536,"Treatment_Treatment1_vs_control"
"19","Acerv_evm.TU.Segkk2181_pilon.1",68.1047035425149,2.17467809681796,0.491607074602172,4.42361025536054,9.70650598207841e-06,0.00625237649617022,"Treatment_Treatment1_vs_control"
"20","Acerv_evm.TU.Segkk3395_pilon.4",73.72818654295,1.81262674167476,0.407362000809908,4.44967065674003,8.60020692102322e-06,0.00596589738567596,"Treatment_Treatment1_vs_control"
"21","Acerv_evm.TU.Segkk3525_pilon.1",22.8482435347672,2.57136720931608,0.66710842028292,3.85449670718526,0.000115967944271628,0.0388838437375633,"Treatment_Treatment1_vs_control"
"22","Acerv_evm.TU.Segkk1708_pilon.21",10.2282449967353,2.35317964681223,0.610652829260177,3.85354743981645,0.00011641869382504,0.0388838437375633,"Treatment_Treatment1_vs_control"
"23","Acerv_evm.TU.Segkk3209_pilon.9",34.4360920903167,4.42298929678203,1.11376126029286,3.97121847784418,7.15059649573257e-05,0.0293109450902347,"Treatment_Treatment1_vs_control"
"24","Acerv_evm.TU.Segkk3387_pilon.12",32.8651164679682,2.35414826185869,0.522444152171188,4.50602854309931,6.60522063080954e-06,0.00496382330405337,"Treatment_Treatment1_vs_control"
"25","Acerv_evm.TU.Segkk2242_pilon.3",11.9182907911493,2.04501806092143,0.532133662405154,3.84305336309358,0.000121513034627608,0.0391358766525633,"Treatment_Treatment1_vs_control"
"26","Acerv_evm.TU.Segkk991_pilon.1",2576.05423642597,3.34274832623229,0.792068624152198,4.22027615323136,2.4400323516088e-05,0.0137526323417551,"Treatment_Treatment1_vs_control"
"27","Acerv_evm.TU.Segkk2611_pilon.2",48.8992089162381,2.37767595615288,0.623753281473764,3.81188528665541,0.000137910880766634,0.0428855283708106,"Treatment_Treatment1_vs_control"
"28","Acerv_evm.TU.Segkk3087_pilon.2",25.7360835517873,2.99751841903235,0.639480375702347,4.68742831355872,2.76659562153326e-06,0.00249491593149869,"Treatment_Treatment1_vs_control"
"29","Acerv_evm.TU.Segkk105_pilon.25",190.481390677045,2.382695893302,0.582612669073448,4.08967401462673,4.31979879131452e-05,0.0194779727500372,"Treatment_Treatment1_vs_control"
"30","Acerv_evm.TU.Segkk4263_pilon.5",40.2083814908935,4.04968302566781,0.691090492360324,5.85984479664403,4.63299972537359e-09,2.08901957617095e-05,"Treatment_Treatment1_vs_control"
